MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,Power_level,MTCD_status,D2D_request_allocation_index 
515,16,304,304,1,312,312,312,1,16,0,Success,0
516,26,216,216,1,231,231,231,1,26,0,Success,0
517,2,568,568,1,576,576,576,1,2,0,Success,0
518,46,423,457,5,434,470,470,3,46,2,Success,9
519,19,495,513,3,511,523,523,2,19,2,Success,11
520,8,424,458,5,432,470,470,4,8,0,Success,14
521,33,534,538,2,549,549,549,1,33,2,Success,10
522,3,298,298,1,304,304,304,1,3,1,Success,4
523,18,30,34,2,40,40,40,1,18,0,Success,0
524,34,473,473,1,486,486,486,1,34,0,Success,1
525,27,139,139,1,148,148,148,1,27,0,Success,3
526,7,195,195,1,201,201,201,1,7,2,Success,9
527,39,171,171,1,181,181,181,1,39,1,Success,6
528,11,486,649,11,499,658,658,4,11,1,Success,6
529,13,332,336,2,345,345,345,1,13,0,Success,1
530,48,240,240,1,255,255,255,1,48,0,Success,0
531,3,349,353,2,361,361,361,1,3,1,Success,5
532,9,669,673,2,680,680,680,1,9,0,Success,0
533,14,443,457,2,455,465,465,2,14,1,Success,5
534,39,165,169,2,182,182,182,1,39,0,Success,1
535,5,512,690,11,521,700,700,3,5,0,Success,12
536,10,339,352,2,350,360,360,2,10,0,Success,0
537,30,351,355,2,360,360,360,1,30,0,Success,15
538,45,354,354,1,366,366,366,1,45,1,Success,5
539,16,449,474,4,458,486,486,3,16,0,Success,14
540,12,393,393,1,401,401,401,1,12,2,Success,9
541,38,430,434,2,443,443,443,1,38,1,Success,16
542,22,249,249,1,258,258,258,1,22,0,Success,2
543,25,639,643,2,653,653,653,1,25,0,Success,5
544,15,382,386,2,397,397,397,1,15,1,Success,17
545,26,412,416,2,431,431,431,1,26,0,Success,0
546,36,511,515,2,526,526,526,1,36,2,Success,9
547,6,727,731,2,738,738,738,1,6,0,Success,2
548,40,108,112,2,127,127,127,1,40,0,Success,0
549,9,277,281,2,291,291,291,1,9,0,Success,3
550,19,534,538,2,545,545,545,1,19,1,Success,5
551,48,440,440,1,454,454,454,1,48,0,Success,1
552,44,585,585,1,599,599,599,1,44,1,Success,4
553,10,261,265,2,275,275,275,1,10,0,Success,3
554,20,896,896,1,904,904,904,1,20,0,Success,0
555,28,522,522,1,533,533,533,1,28,1,Success,6
556,38,439,451,4,458,458,458,1,38,2,Success,21
557,14,524,528,2,536,536,536,1,14,0,Success,0
558,45,264,264,1,279,279,279,1,45,0,Success,0
559,22,243,243,1,249,249,249,1,22,1,Success,5
560,46,308,312,2,327,327,327,1,46,0,Success,0
561,14,378,378,1,387,387,387,1,14,2,Success,11
562,20,434,434,1,445,445,445,1,20,0,Success,13
563,39,262,266,2,277,277,277,1,39,1,Success,6
564,31,630,634,2,644,644,644,1,31,1,Success,7
565,33,309,313,2,326,326,326,1,33,1,Success,5
566,7,123,123,1,128,128,128,1,7,0,Success,0
567,34,407,424,4,418,439,439,2,34,0,Success,0
568,40,399,403,2,411,411,411,1,40,2,Success,20
569,28,551,555,2,561,561,561,1,28,1,Success,18
570,1,194,208,3,202,216,216,2,1,0,Success,0
571,15,139,139,1,146,146,146,1,15,0,Success,2
572,44,593,593,1,607,607,607,1,44,1,Success,4
573,49,413,417,2,430,430,430,1,49,1,Success,5
574,20,425,425,1,434,434,434,1,20,1,Success,6
575,43,589,593,2,607,607,607,1,43,1,Success,4
576,38,613,617,2,631,631,631,1,38,2,Success,8
577,34,328,328,1,343,343,343,1,34,0,Success,0
578,6,482,482,1,491,491,491,1,6,1,Success,7
579,37,530,530,1,539,539,539,1,37,0,Success,12
580,44,314,314,1,325,325,325,1,44,1,Success,6
581,26,587,587,1,593,593,593,1,26,0,Success,14
582,7,572,576,2,584,584,584,1,7,0,Success,0
583,23,97,97,1,104,104,104,1,23,0,Success,0
584,42,750,754,2,766,766,766,1,42,0,Success,1
585,24,263,267,2,278,278,278,1,24,0,Success,14
586,26,531,545,3,539,557,557,2,26,1,Success,6
587,26,569,569,1,582,582,582,1,26,0,Success,1
588,21,406,410,2,420,420,420,1,21,1,Success,16
589,32,676,680,2,695,695,695,1,32,0,Success,0
590,41,70,74,2,87,87,87,1,41,0,Success,0
591,31,145,145,1,159,159,159,1,31,0,Success,0
592,3,530,530,1,539,539,539,1,3,2,Success,11
593,47,453,475,4,469,481,481,2,47,1,Success,18
594,24,344,344,1,352,352,352,1,24,0,Success,0
595,47,579,595,5,600,600,600,1,47,0,Success,15
596,16,291,291,1,298,298,298,1,16,2,Success,10
597,2,468,472,2,480,480,480,1,2,0,Success,0
598,41,484,488,2,503,503,503,1,41,0,Success,0
599,20,218,218,1,224,224,224,1,20,1,Success,4
600,15,549,553,2,562,562,562,1,15,1,Success,6
601,24,379,379,1,391,391,391,1,24,2,Success,23
602,27,523,539,3,533,544,544,2,27,1,Success,19
603,17,584,584,1,592,592,592,1,17,0,Success,0
604,42,481,523,10,489,531,531,2,42,2,Success,20
605,21,325,329,2,336,336,336,1,21,1,Success,4
606,50,555,555,1,563,563,563,1,50,0,Success,12
607,46,461,465,2,478,478,478,1,46,1,Success,5
608,18,145,145,1,152,152,152,1,18,0,Success,0
609,40,636,640,2,655,655,655,1,40,0,Success,0
610,48,232,232,1,247,247,247,1,48,0,Success,0
611,31,404,408,2,423,423,423,1,31,0,Success,0
612,45,377,426,6,391,433,433,4,45,1,Success,18
613,2,315,315,1,322,322,322,1,2,2,Success,10
614,20,524,528,2,536,536,536,1,20,0,Success,0
615,25,318,322,2,331,331,331,1,25,0,Success,3
616,8,468,515,9,480,526,526,3,8,2,Success,22
617,13,258,258,1,264,264,264,1,13,1,Success,4
618,33,314,314,1,321,321,321,1,33,0,Success,14
619,27,598,602,2,614,614,614,1,27,2,Success,9
620,13,679,683,2,691,691,691,1,13,1,Success,7
621,50,366,370,2,382,382,382,1,50,1,Success,5
622,26,479,496,4,490,511,511,2,26,0,Success,0
623,35,541,545,2,559,559,559,1,35,1,Success,4
624,36,256,256,1,271,271,271,1,36,0,Success,0
625,30,343,347,2,353,353,353,1,30,2,Success,22
626,37,260,264,2,279,279,279,1,37,0,Success,0
627,41,497,497,1,510,510,510,1,41,0,Success,1
628,8,592,592,1,600,600,600,1,8,0,Success,0
629,48,403,403,1,411,411,411,1,48,2,Success,20
630,16,300,304,2,313,313,313,1,16,0,Success,1
631,11,512,555,10,521,567,567,2,11,2,Success,23
632,19,329,329,1,339,339,339,1,19,0,Success,3
633,21,302,306,2,315,315,315,1,21,1,Success,7
634,21,531,531,1,543,543,543,1,21,0,Success,15
635,46,419,419,1,427,427,427,1,46,2,Success,20
636,7,233,233,1,243,243,243,1,7,0,Success,3
637,13,376,376,1,384,384,384,1,13,0,Success,0
638,40,648,648,1,663,663,663,1,40,0,Success,0
639,36,437,441,2,452,452,452,1,36,0,Success,3
640,46,312,312,1,326,326,326,1,46,0,Success,1
641,6,502,506,2,512,512,512,1,6,2,Success,8
642,14,755,755,1,761,761,761,1,14,0,Success,1
643,14,313,313,1,321,321,321,1,14,1,Success,5
644,6,389,393,2,402,402,402,1,6,1,Success,6
645,25,594,610,3,604,616,616,2,25,2,Success,8
646,49,309,313,2,327,327,327,1,49,1,Success,4
647,34,292,296,2,311,311,311,1,34,0,Success,0
648,40,335,339,2,348,348,348,1,40,2,Success,11
649,12,432,442,2,440,454,454,2,12,1,Success,18
650,16,647,651,2,657,657,657,1,16,2,Success,9
651,1,452,456,2,464,464,464,1,1,0,Success,0
652,15,671,675,2,682,682,682,1,15,2,Success,10
653,18,303,307,2,313,313,313,1,18,2,Success,9
654,28,652,656,2,671,671,671,1,28,0,Success,0
655,2,648,648,1,656,656,656,1,2,0,Success,0
656,50,714,714,1,724,724,724,1,50,0,Success,3
657,24,264,264,1,272,272,272,1,24,0,Success,0
658,49,696,696,1,711,711,711,1,49,0,Success,0
659,40,382,401,4,395,413,413,2,40,1,Success,6
660,42,634,634,1,646,646,646,1,42,1,Success,5
661,26,286,306,4,300,316,316,2,26,0,Success,3
662,42,201,201,1,215,215,215,1,42,1,Success,4
663,4,616,616,1,624,624,624,1,4,0,Success,0
664,48,326,330,2,342,342,342,1,48,2,Success,9
665,33,199,203,2,211,211,211,1,33,0,Success,12
666,33,720,720,1,735,735,735,1,33,0,Success,0
667,14,721,721,1,730,730,730,1,14,0,Success,2
668,46,260,264,2,279,279,279,1,46,0,Success,0
669,30,484,488,2,503,503,503,1,30,0,Success,0
670,3,491,507,5,519,519,519,1,3,1,Success,19
671,50,496,496,1,511,511,511,1,50,0,Success,0
672,31,603,603,1,611,611,611,1,31,0,Success,12
673,7,203,203,1,210,210,210,1,7,1,Success,6
674,33,199,203,2,210,210,210,1,33,0,Success,13
675,34,368,368,1,383,383,383,1,34,0,Success,0
676,50,683,683,1,690,690,690,1,50,0,Success,5
677,20,723,723,1,731,731,731,1,20,1,Success,7
678,38,174,178,2,188,188,188,1,38,0,Success,3
679,2,370,370,1,380,380,380,1,2,1,Success,16
680,8,594,594,1,607,607,607,1,8,1,Success,19
681,13,410,410,1,419,419,419,1,13,2,Success,11
682,14,740,744,2,752,752,752,1,14,0,Success,0
683,2,664,664,1,672,672,672,1,2,0,Success,0
684,37,104,104,1,119,119,119,1,37,0,Success,0
685,13,175,179,2,185,185,185,1,13,2,Success,9
686,24,400,400,1,408,408,408,1,24,0,Success,0
687,22,594,594,1,602,602,602,1,22,2,Success,10
688,29,316,320,2,335,335,335,1,29,0,Success,0
689,19,417,432,3,426,440,440,2,19,0,Success,0
690,15,530,570,7,540,583,583,3,15,0,Success,15
691,36,668,672,2,687,687,687,1,36,0,Success,0
692,24,290,290,1,297,297,297,1,24,2,Success,9
693,5,502,689,14,524,696,696,6,5,0,Success,0
694,44,220,224,2,239,239,239,1,44,0,Success,0
695,21,765,769,2,778,778,778,1,21,0,Success,2
696,49,667,667,1,676,676,676,1,49,2,Success,11
697,20,495,513,3,511,522,522,2,20,1,Success,6
698,43,416,449,3,431,460,460,3,43,0,Success,3
699,35,214,218,2,231,231,231,1,35,0,Success,0
700,40,188,192,2,207,207,207,1,40,0,Success,0
701,18,267,267,1,275,275,275,1,18,2,Success,11
702,2,454,472,4,466,481,481,2,2,0,Success,1
703,13,459,459,1,466,466,466,1,13,2,Success,10
704,8,829,833,2,840,840,840,1,8,0,Success,0
705,15,429,473,6,440,481,481,4,15,1,Success,5
706,5,605,609,2,619,619,619,1,5,1,Success,7
707,37,254,258,2,271,271,271,1,37,2,Success,8
708,20,736,736,1,744,744,744,1,20,0,Success,0
709,44,497,497,1,511,511,511,1,44,2,Success,8
710,10,395,395,1,405,405,405,1,10,2,Success,21
711,17,708,712,2,720,720,720,1,17,0,Success,0
712,25,555,555,1,567,567,567,1,25,0,Success,15
713,8,278,282,2,291,291,291,1,8,1,Success,7
714,47,296,296,1,311,311,311,1,47,0,Success,0
715,21,643,643,1,651,651,651,1,21,1,Success,7
716,35,352,352,1,367,367,367,1,35,0,Success,0
717,40,556,560,2,575,575,575,1,40,0,Success,0
718,12,556,560,2,568,568,568,1,12,0,Success,0
719,21,422,426,2,433,433,433,1,21,1,Success,5
720,24,443,458,3,452,465,465,2,24,1,Success,5
721,16,428,432,2,440,440,440,1,16,0,Success,0
722,10,757,761,2,769,769,769,1,10,0,Success,1
723,33,168,168,1,183,183,183,1,33,0,Success,0
724,39,316,320,2,335,335,335,1,39,0,Success,0
725,27,688,688,1,703,703,703,1,27,0,Success,0
726,26,178,178,1,190,190,190,1,26,0,Success,1
727,48,179,179,1,188,188,188,1,48,1,Success,7
728,12,326,330,2,338,338,338,1,12,2,Success,10
729,35,438,442,2,450,450,450,1,35,1,Success,17
730,33,534,538,2,548,548,548,1,33,2,Success,11
731,11,230,234,2,241,241,241,1,11,2,Success,9
732,44,529,563,5,541,571,571,3,44,1,Success,16
733,25,565,611,7,577,619,619,4,25,2,Success,11
734,29,779,779,1,790,790,790,1,29,0,Success,1
735,3,482,497,3,491,506,506,2,3,1,Success,6
736,34,214,233,4,227,246,246,2,34,1,Success,5
737,26,222,226,2,239,239,239,1,26,2,Success,8
738,41,538,538,1,551,551,551,1,41,2,Success,8
739,11,257,257,1,266,266,266,1,11,0,Success,2
740,19,253,257,2,264,264,264,1,19,1,Success,4
741,14,322,322,1,331,331,331,1,14,0,Success,3
742,3,440,440,1,449,449,449,1,3,0,Success,1
743,34,529,529,1,540,540,540,1,34,0,Success,3
744,9,639,643,2,648,648,648,1,9,2,Success,8
745,33,601,601,1,615,615,615,1,33,2,Success,8
746,40,565,569,2,581,581,581,1,40,0,Success,2
747,36,524,528,2,543,543,543,1,36,0,Success,0
748,46,448,448,1,463,463,463,1,46,0,Success,0
749,13,503,507,2,515,515,515,1,13,2,Success,11
750,33,813,817,2,831,831,831,1,33,0,Success,0
751,28,460,464,2,479,479,479,1,28,0,Success,0
752,36,174,178,2,191,191,191,1,36,1,Success,4
753,10,390,394,2,402,402,402,1,10,2,Success,10
754,18,375,379,2,390,390,390,1,18,2,Success,22
755,30,116,120,2,135,135,135,1,30,0,Success,0
756,42,672,672,1,687,687,687,1,42,0,Success,0
757,50,463,474,3,472,487,487,2,50,2,Success,8
758,46,409,409,1,420,420,420,1,46,0,Success,3
759,32,605,609,2,621,621,621,1,32,0,Success,2
760,21,560,560,1,568,568,568,1,21,0,Success,0
761,43,319,336,4,330,351,351,2,43,0,Success,0
762,47,318,354,6,331,366,366,3,47,2,Success,9
763,12,321,336,3,330,344,344,2,12,0,Success,0
764,19,401,489,11,410,499,499,7,19,1,Success,7
765,37,368,368,1,383,383,383,1,37,0,Success,0
766,44,756,760,2,774,774,774,1,44,0,Success,1
767,34,547,562,3,556,573,573,2,34,1,Success,6
768,46,459,521,9,472,532,532,5,46,1,Success,7
769,19,174,178,2,184,184,184,1,19,1,Success,4
770,22,491,491,1,502,502,502,1,22,2,Success,22
771,42,202,202,1,213,213,213,1,42,1,Success,6
772,42,543,547,2,558,558,558,1,42,2,Success,9
773,10,504,504,1,512,512,512,1,10,0,Success,0
774,5,303,337,5,317,346,346,3,5,0,Success,2
775,33,275,275,1,285,285,285,1,33,1,Success,6
776,36,686,690,2,701,701,701,1,36,0,Success,2
777,47,311,315,2,324,324,324,1,47,2,Success,11
778,11,595,595,1,602,602,602,1,11,2,Success,10
779,45,543,547,2,554,554,554,1,45,2,Success,21
780,39,569,569,1,583,583,583,1,39,1,Success,4
781,44,445,449,2,463,463,463,1,44,1,Success,4
782,12,231,235,2,240,240,240,1,12,2,Success,8
783,42,338,353,3,347,367,367,2,42,1,Success,4
784,45,298,298,1,310,310,310,1,45,2,Success,9
785,25,346,346,1,355,355,355,1,25,2,Success,11
786,29,104,104,1,119,119,119,1,29,0,Success,0
787,41,162,162,1,175,175,175,1,41,1,Success,4
788,11,428,466,5,440,477,477,4,11,1,Success,17
789,10,489,489,1,499,499,499,1,10,0,Success,3
790,22,488,488,1,496,496,496,1,22,0,Success,0
791,14,449,449,1,456,456,456,1,14,1,Success,4
792,12,439,569,12,484,580,580,3,12,0,Success,12
793,39,350,354,2,367,367,367,1,39,2,Success,8
794,32,230,234,2,246,246,246,1,32,1,Success,5
795,30,116,120,2,134,134,134,1,30,0,Success,1
796,19,304,304,1,312,312,312,1,19,0,Success,0
797,4,429,433,2,441,441,441,1,4,2,Success,9
798,3,380,384,2,392,392,392,1,3,0,Success,0
799,6,445,449,2,456,456,456,1,6,2,Success,8
800,31,568,568,1,583,583,583,1,31,0,Success,0
801,31,364,368,2,383,383,383,1,31,0,Success,0
802,25,527,531,2,536,536,536,1,25,2,Success,8
803,6,581,585,2,594,594,594,1,6,0,Success,2
804,4,334,338,2,347,347,347,1,4,2,Success,11
805,38,705,705,1,719,719,719,1,38,0,Success,0
806,4,331,331,1,342,342,342,1,4,1,Success,18
807,44,470,474,2,487,487,487,1,44,2,Success,8
808,8,515,515,1,527,527,527,1,8,2,Success,23
809,10,407,411,2,420,420,420,1,10,1,Success,16
810,30,747,747,1,757,757,757,1,30,0,Success,2
811,47,419,426,2,424,433,433,2,47,0,Success,14
812,18,533,537,2,546,546,546,1,18,0,Success,2
813,40,456,456,1,471,471,471,1,40,0,Success,0
814,25,806,810,2,816,816,816,1,25,0,Success,0
815,33,524,528,2,543,543,543,1,33,0,Success,0
816,21,426,426,1,434,434,434,1,21,1,Success,6
817,14,287,291,2,296,296,296,1,14,2,Success,8
818,27,181,185,2,198,198,198,1,27,1,Success,5
819,18,469,489,4,483,496,496,2,18,1,Success,4
820,20,175,179,2,186,186,186,1,20,2,Success,10
821,17,401,475,10,410,486,486,7,17,1,Success,18
822,26,492,496,2,510,510,510,1,26,0,Success,1
823,46,292,296,2,311,311,311,1,46,0,Success,0
824,48,705,705,1,717,717,717,1,48,0,Success,2
825,25,171,171,1,179,179,179,1,25,0,Success,3
826,30,415,419,2,425,425,425,1,30,0,Success,14
827,9,691,691,1,699,699,699,1,9,1,Success,7
828,37,463,467,2,473,473,473,1,37,0,Success,14
829,38,94,98,2,111,111,111,1,38,0,Success,0
830,34,788,792,2,807,807,807,1,34,0,Success,0
831,22,333,337,2,346,346,346,1,22,1,Success,6
832,21,231,235,2,242,242,242,1,21,2,Success,10
833,10,78,82,2,88,88,88,1,10,0,Success,0
834,25,341,345,2,353,353,353,1,25,1,Success,5
835,47,305,305,1,318,318,318,1,47,1,Success,5
836,31,241,241,1,255,255,255,1,31,1,Success,4
837,17,522,530,2,528,539,539,2,17,2,Success,11
838,3,258,258,1,267,267,267,1,3,1,Success,7
839,50,512,512,1,527,527,527,1,50,0,Success,0
840,14,805,809,2,816,816,816,1,14,0,Success,0
841,6,270,274,2,280,280,280,1,6,2,Success,8
842,48,173,177,2,188,188,188,1,48,0,Success,3
843,32,500,504,2,519,519,519,1,32,0,Success,0
844,47,474,474,1,484,484,484,1,47,1,Success,7
845,50,322,322,1,330,330,330,1,50,1,Success,17
846,25,174,178,2,184,184,184,1,25,1,Success,4
847,21,318,322,2,328,328,328,1,21,1,Success,4
848,4,319,323,2,332,332,332,1,4,1,Success,16
849,24,898,898,1,904,904,904,1,24,0,Success,0
850,48,229,233,2,247,247,247,1,48,1,Success,4
851,46,286,290,2,299,299,299,1,46,1,Success,16
852,29,163,163,1,170,170,170,1,29,0,Success,5
853,15,620,624,2,632,632,632,1,15,0,Success,0
854,9,357,361,2,371,371,371,1,9,1,Success,7
855,12,432,432,1,441,441,441,1,12,0,Success,1
856,13,317,321,2,331,331,331,1,13,0,Success,3
857,21,513,513,1,520,520,520,1,21,1,Success,4
858,35,605,609,2,623,623,623,1,35,0,Success,0
859,45,548,552,2,567,567,567,1,45,0,Success,0
860,40,382,400,4,394,415,415,2,40,0,Success,0
861,46,238,242,2,255,255,255,1,46,2,Success,8
862,22,203,203,1,211,211,211,1,22,1,Success,7
863,42,785,785,1,798,798,798,1,42,0,Success,1
864,3,235,235,1,243,243,243,1,3,2,Success,11
865,37,587,600,3,594,615,615,2,37,0,Success,0
866,34,282,282,1,293,293,293,1,34,1,Success,6
867,47,515,610,11,545,621,621,3,47,1,Success,6
868,38,820,824,2,839,839,839,1,38,0,Success,0
869,44,727,731,2,740,740,740,1,44,0,Success,3
870,2,216,216,1,224,224,224,1,2,0,Success,0
871,4,690,690,1,696,696,696,1,4,1,Success,4
872,37,507,515,2,513,523,523,2,37,1,Success,16
873,34,253,257,2,270,270,270,1,34,0,Success,1
874,33,311,315,2,322,322,322,1,33,2,Success,21
875,20,151,155,2,163,163,163,1,20,0,Success,3
876,31,270,274,2,287,287,287,1,31,2,Success,8
877,4,525,539,3,537,551,551,2,4,1,Success,19
878,22,539,568,4,549,576,576,3,22,0,Success,0
879,16,350,354,2,367,367,367,1,16,1,Success,19
880,28,185,185,1,199,199,199,1,28,0,Success,0
881,27,396,400,2,415,415,415,1,27,0,Success,0
882,40,131,131,1,138,138,138,1,40,0,Success,5
883,37,525,529,2,542,542,542,1,37,0,Success,1
884,40,419,419,1,425,425,425,1,40,1,Success,18
885,3,44,48,2,56,56,56,1,3,0,Success,0
886,23,404,408,2,416,416,416,1,23,0,Success,0
887,17,521,530,2,528,540,540,2,17,0,Success,12
888,38,747,747,1,757,757,757,1,38,0,Success,2
889,19,349,353,2,362,362,362,1,19,0,Success,2
890,3,723,723,1,732,732,732,1,3,0,Success,4
891,4,369,369,1,376,376,376,1,4,2,Success,8
892,19,318,322,2,331,331,331,1,19,1,Success,7
893,13,473,473,1,481,481,481,1,13,2,Success,9
894,25,74,74,1,85,85,85,1,25,0,Success,5
895,4,210,210,1,218,218,218,1,4,1,Success,6
896,7,317,321,2,330,330,330,1,7,0,Success,2
897,46,432,432,1,447,447,447,1,46,0,Success,0
898,9,345,345,1,354,354,354,1,9,0,Success,2
899,40,359,385,5,369,397,397,3,40,1,Success,6
900,28,203,203,1,212,212,212,1,28,2,Success,11
901,26,196,200,2,214,214,214,1,26,0,Success,1
902,36,251,251,1,261,261,261,1,36,2,Success,10
903,30,397,401,2,415,415,415,1,30,2,Success,8
904,14,480,480,1,488,488,488,1,14,0,Success,0
905,19,860,864,2,872,872,872,1,19,0,Success,0
906,1,77,81,2,88,88,88,1,1,0,Success,0
907,8,501,531,7,513,542,542,2,8,2,Success,22
908,50,583,587,2,595,595,595,1,50,1,Success,16
909,41,246,250,2,262,262,262,1,41,1,Success,5
910,50,170,170,1,182,182,182,1,50,1,Success,5
911,46,588,592,2,607,607,607,1,46,0,Success,0
912,2,369,369,1,377,377,377,1,2,2,Success,9
913,46,319,323,2,331,331,331,1,46,1,Success,16
914,39,649,649,1,660,660,660,1,39,1,Success,7
915,15,679,683,2,691,691,691,1,15,2,Success,11
916,46,699,699,1,710,710,710,1,46,2,Success,9
917,16,434,467,7,445,479,479,2,16,1,Success,19
918,33,356,360,2,375,375,375,1,33,0,Success,0
919,19,530,530,1,539,539,539,1,19,1,Success,7
920,37,349,370,4,364,377,377,2,37,0,Success,14
921,41,231,235,2,244,244,244,1,41,2,Success,11
922,10,669,673,2,681,681,681,1,10,0,Success,1
923,25,706,706,1,714,714,714,1,25,0,Success,2
924,7,297,297,1,307,307,307,1,7,1,Success,7
925,16,400,400,1,408,408,408,1,16,0,Success,0
926,47,521,521,1,534,534,534,1,47,2,Success,9
927,43,745,745,1,758,758,758,1,43,0,Success,1
928,35,194,194,1,207,207,207,1,35,1,Success,4
929,26,607,625,4,619,638,638,2,26,1,Success,5
930,23,738,738,1,746,746,746,1,23,0,Success,2
931,30,589,593,2,607,607,607,1,30,1,Success,4
932,50,330,330,1,341,341,341,1,50,2,Success,10
933,1,714,714,1,723,723,723,1,1,0,Success,3
934,21,244,248,2,256,256,256,1,21,0,Success,0
935,20,143,147,2,155,155,155,1,20,0,Success,3
936,44,549,553,2,567,567,567,1,44,2,Success,8
937,11,259,259,1,264,264,264,1,11,2,Success,8
938,34,750,754,2,765,765,765,1,34,0,Success,2
939,40,485,489,2,501,501,501,1,40,1,Success,6
940,19,274,274,1,283,283,283,1,19,1,Success,7
941,14,405,409,2,419,419,419,1,14,0,Success,3
942,34,802,802,1,813,813,813,1,34,0,Success,2
943,6,275,290,3,284,296,296,2,6,2,Success,8
944,40,564,568,2,583,583,583,1,40,0,Success,0
945,44,235,235,1,244,244,244,1,44,2,Success,11
946,22,184,184,1,192,192,192,1,22,0,Success,0
947,45,685,689,2,702,702,702,1,45,0,Success,1
948,29,392,392,1,407,407,407,1,29,0,Success,0
949,9,390,394,2,401,401,401,1,9,2,Success,9
950,7,313,313,1,320,320,320,1,7,1,Success,4
951,12,254,258,2,267,267,267,1,12,1,Success,7
952,37,650,650,1,662,662,662,1,37,2,Success,9
953,23,107,107,1,114,114,114,1,23,0,Success,2
954,26,139,139,1,148,148,148,1,26,0,Success,3
955,11,468,472,2,480,480,480,1,11,0,Success,0
956,44,658,658,1,669,669,669,1,44,1,Success,6
957,13,266,266,1,275,275,275,1,13,1,Success,7
958,5,727,731,2,736,736,736,1,5,2,Success,8
959,20,382,403,4,397,414,414,2,20,1,Success,18
960,30,215,219,2,230,230,230,1,30,2,Success,9
961,34,323,323,1,329,329,329,1,34,0,Success,14
962,32,470,483,3,481,491,491,2,32,1,Success,16
963,40,482,513,4,490,526,526,3,40,2,Success,9
964,41,750,754,2,766,766,766,1,41,1,Success,5
965,15,525,529,2,537,537,537,1,15,2,Success,9
966,24,519,523,2,531,531,531,1,24,2,Success,11
967,6,227,227,1,232,232,232,1,6,2,Success,8
968,45,809,809,1,823,823,823,1,45,0,Success,0
969,29,244,248,2,263,263,263,1,29,0,Success,0
970,44,220,224,2,238,238,238,1,44,0,Success,1
971,15,301,305,2,313,313,313,1,15,1,Success,5
972,35,582,586,2,599,599,599,1,35,2,Success,8
973,36,587,587,1,597,597,597,1,36,2,Success,10
974,20,240,240,1,248,248,248,1,20,0,Success,0
975,1,584,584,1,592,592,592,1,1,0,Success,0
976,29,573,577,2,588,588,588,1,29,0,Success,3
977,31,439,451,3,449,458,458,2,31,1,Success,17
978,23,327,360,5,341,368,368,3,23,0,Success,0
979,11,702,706,2,713,713,713,1,11,1,Success,5
